고객번호,역명,사용일,승차총승객수,하차총승객수
000013307,1호선 동대문역,2016-06-21,16559,18791
000013307,1호선 동대문역,2016-06-22,16024,18268
000013307,1호선 동대문역,2016-06-23,16263,18812
000013307,1호선 동대문역,2016-06-24,16766,19269
000013307,1호선 동대문역,2016-06-25,17667,20660
000013307,1호선 동대문역,2016-06-26,14213,17872
000013307,1호선 동대문역,2016-06-27,15966,18450
000013307,1호선 동대문역,2016-06-28,16442,18802
000013307,1호선 동대문역,2016-06-29,16350,18563
000013307,1호선 동대문역,2016-06-30,15649,18313
000013307,1호선 동대문역,2016-07-01,15534,17722
000013307,1호선 동대문역,2016-07-02,15730,18200
000013307,1호선 동대문역,2016-07-03,13285,16360
000013307,1호선 동대문역,2016-07-04,15063,17371
000013307,1호선 동대문역,2016-07-05,13863,15521
000013307,1호선 동대문역,2016-07-06,17068,19454
000013307,1호선 동대문역,2016-07-07,16305,18606
000013307,1호선 동대문역,2016-07-08,16903,19829
000013307,1호선 동대문역,2016-07-09,16144,19072
000013307,1호선 동대문역,2016-07-10,12941,16251
000013307,1호선 동대문역,2016-07-11,15619,17914
000013307,1호선 동대문역,2016-07-12,16043,18199
000013307,1호선 동대문역,2016-07-13,16245,18628
000013307,1호선 동대문역,2016-07-14,16061,18531
000013307,1호선 동대문역,2016-07-15,16738,19649
000013307,1호선 동대문역,2016-07-16,14242,16340
000013307,1호선 동대문역,2016-07-17,13042,16446
000013307,1호선 동대문역,2016-07-18,16141,18374
000013307,1호선 동대문역,2016-07-19,16199,18725
000013307,1호선 동대문역,2016-07-20,16084,18483
000013307,1호선 동대문역,2016-07-21,16017,18308
000013307,1호선 동대문역,2016-07-22,16350,19209
000013307,1호선 동대문역,2016-07-23,15552,17834
000013307,1호선 동대문역,2016-07-24,12509,15518
000013307,1호선 동대문역,2016-07-25,15469,17937
000013307,1호선 동대문역,2016-07-26,15735,17933
000013307,1호선 동대문역,2016-07-27,15545,18020
000013307,1호선 동대문역,2016-07-28,15892,18657
000013307,1호선 동대문역,2016-07-29,16143,18543
000013307,1호선 동대문역,2016-07-30,15524,19675
000013307,1호선 동대문역,2016-07-31,13872,17515
000013307,1호선 동대문역,2016-08-01,16152,19309
000013307,1호선 동대문역,2016-08-02,15638,18228
000013307,1호선 동대문역,2016-08-03,15399,18000
000013307,1호선 동대문역,2016-08-04,15014,17924
000013307,1호선 동대문역,2016-08-05,15565,18251
000013307,1호선 동대문역,2016-08-06,13773,16203
000013307,1호선 동대문역,2016-08-07,11347,13334
000013307,1호선 동대문역,2016-08-08,12948,14474
000013307,1호선 동대문역,2016-08-09,12714,14490
000013307,1호선 동대문역,2016-08-10,12612,14454
000013307,1호선 동대문역,2016-08-11,12620,14544
000013307,1호선 동대문역,2016-08-12,13280,15319
000013307,1호선 동대문역,2016-08-13,12549,15458
000013307,1호선 동대문역,2016-08-14,11975,14934
000013307,1호선 동대문역,2016-08-15,11160,13993
000013307,1호선 동대문역,2016-08-16,14870,16919
000013307,1호선 동대문역,2016-08-17,15751,17853
000013307,1호선 동대문역,2016-08-18,15605,17614
000013307,1호선 동대문역,2016-08-19,16559,19147
000013307,1호선 동대문역,2016-08-20,15322,17663
000013307,1호선 동대문역,2016-08-21,12746,16005
000013307,1호선 동대문역,2016-08-22,15532,17656
000013307,1호선 동대문역,2016-08-23,15504,17658
000013307,1호선 동대문역,2016-08-24,15603,17977
000013307,1호선 동대문역,2016-08-25,15740,18012
000013307,1호선 동대문역,2016-08-26,16959,20132
000013307,1호선 동대문역,2016-08-27,16535,19561
000013307,1호선 동대문역,2016-08-28,13652,17751
000013307,1호선 동대문역,2016-08-29,15930,18692
000013307,1호선 동대문역,2016-08-30,16382,18701
000013307,1호선 동대문역,2016-08-31,14841,16790
000013307,1호선 동대문역,2016-09-01,15862,18084
000013307,1호선 동대문역,2016-09-02,16886,19902
000013307,1호선 동대문역,2016-09-03,16576,19409
000013307,1호선 동대문역,2016-09-04,13506,16675
000013307,1호선 동대문역,2016-09-05,15700,18163
000013307,1호선 동대문역,2016-09-06,16172,18683
000013307,1호선 동대문역,2016-09-07,16390,18607
000013307,1호선 동대문역,2016-09-08,15990,18102
000013307,1호선 동대문역,2016-09-09,16951,19701
000013307,1호선 동대문역,2016-09-10,16437,19254
000013307,1호선 동대문역,2016-09-11,13092,16727
000013307,1호선 동대문역,2016-09-12,15868,18342
000013307,1호선 동대문역,2016-09-13,16096,17236
000013307,1호선 동대문역,2016-09-14,13344,17844
000013307,1호선 동대문역,2016-09-15,18829,21292
000013307,1호선 동대문역,2016-09-16,16204,18291
000013307,1호선 동대문역,2016-09-17,13840,16018
000013307,1호선 동대문역,2016-09-18,12730,15341
000013307,1호선 동대문역,2016-09-19,15368,17522
000013307,1호선 동대문역,2016-09-20,16448,18576
000013307,1호선 동대문역,2016-09-21,16502,18709
000013307,1호선 동대문역,2016-09-22,17032,18992
000013307,1호선 동대문역,2016-09-23,17256,20313
000013307,1호선 동대문역,2016-09-24,17250,20721
000013307,1호선 동대문역,2016-09-25,14455,17793
000013307,1호선 동대문역,2016-09-26,16113,18672
000013307,1호선 동대문역,2016-09-27,15224,17615
000013307,1호선 동대문역,2016-09-28,16124,18198
000013307,1호선 동대문역,2016-09-29,15745,17808
000013307,1호선 동대문역,2016-09-30,16663,19700
000013307,1호선 동대문역,2016-10-01,17366,20431
000013307,1호선 동대문역,2016-10-02,11836,15320
000013307,1호선 동대문역,2016-10-03,14729,18018
000013307,1호선 동대문역,2016-10-04,16930,19071
000013307,1호선 동대문역,2016-10-05,16103,18291
000013307,1호선 동대문역,2016-10-06,16674,19221
000013307,1호선 동대문역,2016-10-07,17007,20201
000013307,1호선 동대문역,2016-10-08,17705,20379
000013307,1호선 동대문역,2016-10-09,15072,18751
000013307,1호선 동대문역,2016-10-10,16459,18781
000013307,1호선 동대문역,2016-10-11,16503,18985
000013307,1호선 동대문역,2016-10-12,16698,19185
000013307,1호선 동대문역,2016-10-13,16647,19168
000013307,1호선 동대문역,2016-10-14,16924,19978
000013307,1호선 동대문역,2016-10-15,17286,20152
000013307,1호선 동대문역,2016-10-16,13261,17097
000013307,1호선 동대문역,2016-10-17,16307,18637
000013307,1호선 동대문역,2016-10-18,16364,18687
000013307,1호선 동대문역,2016-10-19,16690,19006
000013307,1호선 동대문역,2016-10-20,16440,19070
000013307,1호선 동대문역,2016-10-21,17142,20092
000013307,1호선 동대문역,2016-10-22,17388,20614
000013307,1호선 동대문역,2016-10-23,13301,17020
000013307,1호선 동대문역,2016-10-24,15992,18324
000013307,1호선 동대문역,2016-10-25,15525,17412
000013307,1호선 동대문역,2016-10-26,16809,19186
000013307,1호선 동대문역,2016-10-27,16212,18609
000013307,1호선 동대문역,2016-10-28,16906,19892
000013307,1호선 동대문역,2016-10-29,17337,20454
000013307,1호선 동대문역,2016-10-30,14589,18488
000013307,1호선 동대문역,2016-10-31,15577,17602
000013307,1호선 동대문역,2016-11-01,16028,18103
000013307,1호선 동대문역,2016-11-02,16078,18223
000013307,1호선 동대문역,2016-11-03,16092,18327
000013307,1호선 동대문역,2016-11-04,16550,19395
000013307,1호선 동대문역,2016-11-05,18405,20760
000013307,1호선 동대문역,2016-11-06,14088,17918
000013307,1호선 동대문역,2016-11-07,15989,18082
000013307,1호선 동대문역,2016-11-08,16115,18359
000013307,1호선 동대문역,2016-11-09,16222,17990
000013307,1호선 동대문역,2016-11-10,16092,18221
000013307,1호선 동대문역,2016-11-11,17145,19751
000013307,1호선 동대문역,2016-11-12,20615,23568
000013307,1호선 동대문역,2016-11-13,14546,17974
000013307,1호선 동대문역,2016-11-14,15089,17153
000013307,1호선 동대문역,2016-11-15,16134,18128
000013307,1호선 동대문역,2016-11-16,16739,18885
000013307,1호선 동대문역,2016-11-17,16257,18518
000013307,1호선 동대문역,2016-11-18,17053,19524
000013307,1호선 동대문역,2016-11-19,18752,21104
000013307,1호선 동대문역,2016-11-20,14566,18057
000013307,1호선 동대문역,2016-11-21,15738,17825
000013307,1호선 동대문역,2016-11-22,15875,17979
000013307,1호선 동대문역,2016-11-23,15865,17712
000013307,1호선 동대문역,2016-11-24,15581,17613
000013307,1호선 동대문역,2016-11-25,16580,19090
000013307,1호선 동대문역,2016-11-26,18920,21141
000013307,1호선 동대문역,2016-11-27,13897,17403
000013307,1호선 동대문역,2016-11-28,15809,17852
000013307,1호선 동대문역,2016-11-29,15864,17872
000013307,1호선 동대문역,2016-11-30,16265,18007
000013307,1호선 동대문역,2016-12-01,16080,18016
000013307,1호선 동대문역,2016-12-02,16768,19021
000013307,1호선 동대문역,2016-12-03,20562,23004
000013307,1호선 동대문역,2016-12-04,13730,16778
000013307,1호선 동대문역,2016-12-05,15961,17696
000013307,1호선 동대문역,2016-12-06,15625,17763
000013307,1호선 동대문역,2016-12-07,15650,17531
000013307,1호선 동대문역,2016-12-08,16346,18302
000013307,1호선 동대문역,2016-12-09,16350,18831
000013307,1호선 동대문역,2016-12-10,19830,21887
000013307,1호선 동대문역,2016-12-11,14515,17676
000013307,1호선 동대문역,2016-12-12,16014,18068
000013307,1호선 동대문역,2016-12-13,16291,18569
000013307,1호선 동대문역,2016-12-14,15789,17619
000013307,1호선 동대문역,2016-12-15,15546,17526
000013307,1호선 동대문역,2016-12-16,16583,18664
000013307,1호선 동대문역,2016-12-17,19140,22106
000013307,1호선 동대문역,2016-12-18,14599,17790
000013307,1호선 동대문역,2016-12-19,16012,18134
000013307,1호선 동대문역,2016-12-20,17143,18909
000013307,1호선 동대문역,2016-12-21,16535,18726
000013307,1호선 동대문역,2016-12-22,15463,17397
000013307,1호선 동대문역,2016-12-23,17372,19801
000013307,1호선 동대문역,2016-12-24,18198,21587
000013307,1호선 동대문역,2016-12-25,15233,19549
000013307,1호선 동대문역,2016-12-26,15791,17736
000013307,1호선 동대문역,2016-12-27,16014,17893
000013307,1호선 동대문역,2016-12-28,15708,17805
000013307,1호선 동대문역,2016-12-29,16235,18254
000013307,1호선 동대문역,2016-12-30,16363,17997
000013307,1호선 동대문역,2016-12-31,16393,20156
000013307,1호선 동대문역,2017-01-01,12256,13775
000013307,1호선 동대문역,2017-01-02,12999,15888
000013307,1호선 동대문역,2017-01-03,14991,16866
000013307,1호선 동대문역,2017-01-04,15346,17498
000013307,1호선 동대문역,2017-01-05,15378,17401
000013307,1호선 동대문역,2017-01-06,16030,18281
000013307,1호선 동대문역,2017-01-07,16760,19109
000013307,1호선 동대문역,2017-01-08,13558,17119
000013307,1호선 동대문역,2017-01-09,15271,17133
000013307,1호선 동대문역,2017-01-10,15055,16654
000013307,1호선 동대문역,2017-01-11,15165,16632
000013307,1호선 동대문역,2017-01-12,15479,17193
000013307,1호선 동대문역,2017-01-13,15271,17367
000013307,1호선 동대문역,2017-01-14,15167,16633
000013307,1호선 동대문역,2017-01-15,11438,14236
000013307,1호선 동대문역,2017-01-16,14807,16379
000013307,1호선 동대문역,2017-01-17,15336,16779
000013307,1호선 동대문역,2017-01-18,15688,17338
000013307,1호선 동대문역,2017-01-19,15504,17397
000013307,1호선 동대문역,2017-01-20,16064,17778
000013307,1호선 동대문역,2017-01-21,15810,17368
000013307,1호선 동대문역,2017-01-22,11252,14174
000013307,1호선 동대문역,2017-01-23,14341,15889
000013307,1호선 동대문역,2017-01-24,14920,16333
000013307,1호선 동대문역,2017-01-25,15881,17151
000013307,1호선 동대문역,2017-01-26,14554,15249
000013307,1호선 동대문역,2017-01-27,10554,13322
000013307,1호선 동대문역,2017-01-28,12601,15605
000013307,1호선 동대문역,2017-01-29,13257,13401
000013307,1호선 동대문역,2017-01-30,10590,11948
000013307,1호선 동대문역,2017-01-31,12777,15640
000013307,1호선 동대문역,2017-02-01,15207,17358
000013307,1호선 동대문역,2017-02-02,15169,17316
000013307,1호선 동대문역,2017-02-03,16492,18808
000013307,1호선 동대문역,2017-02-04,16734,18907
000013307,1호선 동대문역,2017-02-05,11237,13887
000013307,1호선 동대문역,2017-02-06,15526,17337
000013307,1호선 동대문역,2017-02-07,15703,17618
000013307,1호선 동대문역,2017-02-08,15444,17611
000013307,1호선 동대문역,2017-02-09,15109,16844
000013307,1호선 동대문역,2017-02-10,14935,16750
000013307,1호선 동대문역,2017-02-11,16429,18137
000013307,1호선 동대문역,2017-02-12,13167,15897
000013307,1호선 동대문역,2017-02-13,14966,17169
000013307,1호선 동대문역,2017-02-14,15723,17871
000013307,1호선 동대문역,2017-02-15,15889,17955
000013307,1호선 동대문역,2017-02-16,15498,17641
000013307,1호선 동대문역,2017-02-17,16464,18868
000013307,1호선 동대문역,2017-02-18,17945,19680
000013307,1호선 동대문역,2017-02-19,12990,15642
000013307,1호선 동대문역,2017-02-20,15170,17305
000013307,1호선 동대문역,2017-02-21,15798,17818
000013307,1호선 동대문역,2017-02-22,14460,16318
000013307,1호선 동대문역,2017-02-23,15957,17959
000013307,1호선 동대문역,2017-02-24,16558,18811
000013307,1호선 동대문역,2017-02-25,19084,21764
000013307,1호선 동대문역,2017-02-26,14635,17847
000013307,1호선 동대문역,2017-02-27,16007,18492
000013307,1호선 동대문역,2017-02-28,16827,19351
000013307,1호선 동대문역,2017-03-01,18205,20062
000013307,1호선 동대문역,2017-03-02,15614,17345
000013307,1호선 동대문역,2017-03-03,16653,18693
000013307,1호선 동대문역,2017-03-04,18649,21183
000013307,1호선 동대문역,2017-03-05,14887,18070
000013307,1호선 동대문역,2017-03-06,15772,17976
000013307,1호선 동대문역,2017-03-07,15932,17982
000013307,1호선 동대문역,2017-03-08,16114,18115
000013307,1호선 동대문역,2017-03-09,16486,18749
000013307,1호선 동대문역,2017-03-10,18987,20510
000013307,1호선 동대문역,2017-03-11,18972,21875
000013307,1호선 동대문역,2017-03-12,14302,17868
000013307,1호선 동대문역,2017-03-13,16072,18256
000013307,1호선 동대문역,2017-03-14,16257,18469
000013307,1호선 동대문역,2017-03-15,16466,18681
000013307,1호선 동대문역,2017-03-16,16385,18697
000013307,1호선 동대문역,2017-03-17,17263,19800
000013307,1호선 동대문역,2017-03-18,19290,21783
000013307,1호선 동대문역,2017-03-19,15515,18599
000013307,1호선 동대문역,2017-03-20,16321,18608
000013307,1호선 동대문역,2017-03-21,16200,18053
000013307,1호선 동대문역,2017-03-22,16376,18553
000013307,1호선 동대문역,2017-03-23,16299,18057
000013307,1호선 동대문역,2017-03-24,17202,19740
000013307,1호선 동대문역,2017-03-25,18509,20992
000013307,1호선 동대문역,2017-03-26,14525,17856
000013307,1호선 동대문역,2017-03-27,15540,17679
000013307,1호선 동대문역,2017-03-28,16386,18341
000013307,1호선 동대문역,2017-03-29,16579,19072
000013307,1호선 동대문역,2017-03-30,16457,18624
000013307,1호선 동대문역,2017-03-31,16343,19045
000013307,1호선 동대문역,2017-04-01,17542,20828
000013307,1호선 동대문역,2017-04-02,14487,17641
000013307,1호선 동대문역,2017-04-03,16296,18590
000013307,1호선 동대문역,2017-04-04,16329,18566
000013307,1호선 동대문역,2017-04-05,15559,17536
000013307,1호선 동대문역,2017-04-06,15986,17861
000013307,1호선 동대문역,2017-04-07,17078,19481
000013307,1호선 동대문역,2017-04-08,17643,20134
000013307,1호선 동대문역,2017-04-09,14066,17224
000013307,1호선 동대문역,2017-04-10,16357,18576
000013307,1호선 동대문역,2017-04-11,16558,18806
000013307,1호선 동대문역,2017-04-12,16761,19002
