사용일,호선,노선명,역명,역명_원본,승차총승객수,하차총승객수,총승객수
2015-11-04,5,5호선,마포역,마포,17922,18760,36682
2015-11-05,5,5호선,마포역,마포,18052,18752,36804
2015-11-06,5,5호선,마포역,마포,18035,19101,37136
2015-11-07,5,5호선,마포역,마포,11435,11351,22786
2015-11-08,5,5호선,마포역,마포,6419,6490,12909
2015-11-09,5,5호선,마포역,마포,17225,17942,35167
2015-11-10,5,5호선,마포역,마포,17851,18615,36466
2015-11-11,5,5호선,마포역,마포,18053,19089,37142
2015-11-12,5,5호선,마포역,마포,18245,19182,37427
2015-11-13,5,5호선,마포역,마포,18351,19401,37752
2015-11-14,5,5호선,마포역,마포,13519,13359,26878
2015-11-15,5,5호선,마포역,마포,7289,7550,14839
2015-11-16,5,5호선,마포역,마포,17647,18509,36156
2015-11-17,5,5호선,마포역,마포,17836,18676,36512
2015-11-18,5,5호선,마포역,마포,18078,18965,37043
2015-11-19,5,5호선,마포역,마포,17838,18824,36662
2015-11-20,5,5호선,마포역,마포,18448,19732,38180
2015-11-21,5,5호선,마포역,마포,12013,12708,24721
2015-11-22,5,5호선,마포역,마포,7162,7270,14432
2015-11-23,5,5호선,마포역,마포,17097,17917,35014
2015-11-24,5,5호선,마포역,마포,17994,18545,36539
2015-11-25,5,5호선,마포역,마포,18176,18856,37032
2015-11-26,5,5호선,마포역,마포,18157,18907,37064
2015-11-27,5,5호선,마포역,마포,18201,19426,37627
2015-11-28,5,5호선,마포역,마포,11033,11144,22177
2015-11-29,5,5호선,마포역,마포,6034,6026,12060
2015-11-30,5,5호선,마포역,마포,17535,18194,35729
2015-12-01,5,5호선,마포역,마포,17912,18568,36480
2015-12-02,5,5호선,마포역,마포,17549,18409,35958
2015-12-03,5,5호선,마포역,마포,18666,19582,38248
2015-12-04,5,5호선,마포역,마포,18426,19819,38245
2015-12-05,5,5호선,마포역,마포,12191,12843,25034
2015-12-06,5,5호선,마포역,마포,6608,6976,13584
2015-12-07,5,5호선,마포역,마포,17992,18889,36881
2015-12-08,5,5호선,마포역,마포,18741,19575,38316
2015-12-09,5,5호선,마포역,마포,18637,19680,38317
2015-12-10,5,5호선,마포역,마포,18504,19385,37889
2015-12-11,5,5호선,마포역,마포,19456,20921,40377
2015-12-12,5,5호선,마포역,마포,12339,13026,25365
2015-12-13,5,5호선,마포역,마포,6763,7085,13848
2015-12-14,5,5호선,마포역,마포,18335,19195,37530
2015-12-15,5,5호선,마포역,마포,19249,20283,39532
2015-12-16,5,5호선,마포역,마포,19639,20715,40354
2015-12-17,5,5호선,마포역,마포,19196,20193,39389
2015-12-18,5,5호선,마포역,마포,19635,21078,40713
2015-12-19,5,5호선,마포역,마포,12826,13269,26095
2015-12-20,5,5호선,마포역,마포,7199,7479,14678
2015-12-21,5,5호선,마포역,마포,18815,19564,38379
2015-12-22,5,5호선,마포역,마포,19370,19884,39254
2015-12-23,5,5호선,마포역,마포,19640,20357,39997
2015-12-24,5,5호선,마포역,마포,18579,19339,37918
2015-12-25,5,5호선,마포역,마포,7565,7901,15466
2015-12-26,5,5호선,마포역,마포,9408,9751,19159
2015-12-27,5,5호선,마포역,마포,6526,6686,13212
2015-12-28,5,5호선,마포역,마포,18055,19186,37241
2015-12-29,5,5호선,마포역,마포,18642,19658,38300
2015-12-30,5,5호선,마포역,마포,18248,19315,37563
2015-12-31,5,5호선,마포역,마포,15820,16538,32358
2016-01-01,5,5호선,마포역,마포,4824,4662,9486
2016-01-02,5,5호선,마포역,마포,7065,7308,14373
2016-01-03,5,5호선,마포역,마포,5453,5809,11262
2016-01-04,5,5호선,마포역,마포,17225,18029,35254
2016-01-05,5,5호선,마포역,마포,17976,18688,36664
2016-01-06,5,5호선,마포역,마포,17899,18792,36691
2016-01-07,5,5호선,마포역,마포,17905,18769,36674
2016-01-08,5,5호선,마포역,마포,18084,19249,37333
2016-01-09,5,5호선,마포역,마포,10797,11184,21981
2016-01-10,5,5호선,마포역,마포,6271,6387,12658
2016-01-11,5,5호선,마포역,마포,17784,18717,36501
2016-01-12,5,5호선,마포역,마포,18071,19092,37163
2016-01-13,5,5호선,마포역,마포,18599,19169,37768
2016-01-14,5,5호선,마포역,마포,17775,18683,36458
2016-01-15,5,5호선,마포역,마포,18336,19609,37945
2016-01-16,5,5호선,마포역,마포,10676,10964,21640
2016-01-17,5,5호선,마포역,마포,6311,6371,12682
2016-01-18,5,5호선,마포역,마포,18126,18858,36984
2016-01-19,5,5호선,마포역,마포,16831,17337,34168
2016-01-20,5,5호선,마포역,마포,17308,18160,35468
2016-01-21,5,5호선,마포역,마포,17300,18259,35559
2016-01-22,5,5호선,마포역,마포,17605,18920,36525
2016-01-23,5,5호선,마포역,마포,9633,9833,19466
2016-01-24,5,5호선,마포역,마포,4722,4954,9676
2016-01-25,5,5호선,마포역,마포,16803,17585,34388
2016-01-26,5,5호선,마포역,마포,18189,18678,36867
2016-01-27,5,5호선,마포역,마포,18128,19250,37378
2016-01-28,5,5호선,마포역,마포,17990,19174,37164
2016-01-29,5,5호선,마포역,마포,18313,19411,37724
2016-01-30,5,5호선,마포역,마포,10448,10784,21232
2016-01-31,5,5호선,마포역,마포,6092,6230,12322
2016-02-01,5,5호선,마포역,마포,17832,18761,36593
2016-02-02,5,5호선,마포역,마포,17802,18619,36421
2016-02-03,5,5호선,마포역,마포,17982,18904,36886
2016-02-04,5,5호선,마포역,마포,18103,18761,36864
2016-02-05,5,5호선,마포역,마포,16881,17826,34707
2016-02-06,5,5호선,마포역,마포,6692,6653,13345
2016-02-07,5,5호선,마포역,마포,3536,3479,7015
2016-02-08,5,5호선,마포역,마포,3163,3069,6232
2016-02-09,5,5호선,마포역,마포,4347,4387,8734
2016-02-10,5,5호선,마포역,마포,6309,6653,12962
2016-02-11,5,5호선,마포역,마포,16405,17385,33790
2016-02-12,5,5호선,마포역,마포,16943,18076,35019
2016-02-13,5,5호선,마포역,마포,9491,9676,19167
2016-02-14,5,5호선,마포역,마포,5793,5864,11657
2016-02-15,5,5호선,마포역,마포,17758,18541,36299
2016-02-16,5,5호선,마포역,마포,18190,18897,37087
2016-02-17,5,5호선,마포역,마포,18294,19120,37414
2016-02-18,5,5호선,마포역,마포,18132,19246,37378
2016-02-19,5,5호선,마포역,마포,18313,19593,37906
2016-02-20,5,5호선,마포역,마포,11195,11557,22752
2016-02-21,5,5호선,마포역,마포,6447,6538,12985
2016-02-22,5,5호선,마포역,마포,18051,18887,36938
2016-02-23,5,5호선,마포역,마포,18070,18965,37035
2016-02-24,5,5호선,마포역,마포,18388,19275,37663
2016-02-25,5,5호선,마포역,마포,18386,19339,37725
2016-02-26,5,5호선,마포역,마포,18578,20008,38586
2016-02-27,5,5호선,마포역,마포,11857,12177,24034
2016-02-28,5,5호선,마포역,마포,6836,6923,13759
2016-02-29,5,5호선,마포역,마포,17095,18001,35096
2016-03-01,5,5호선,마포역,마포,6883,6866,13749
2016-03-02,5,5호선,마포역,마포,17759,18422,36181
2016-03-03,5,5호선,마포역,마포,17927,18757,36684
2016-03-04,5,5호선,마포역,마포,18048,19362,37410
2016-03-05,5,5호선,마포역,마포,10648,10823,21471
2016-03-06,5,5호선,마포역,마포,6668,6783,13451
2016-03-07,5,5호선,마포역,마포,17728,18525,36253
2016-03-08,5,5호선,마포역,마포,18002,18804,36806
2016-03-09,5,5호선,마포역,마포,18009,18863,36872
2016-03-10,5,5호선,마포역,마포,18144,19013,37157
2016-03-11,5,5호선,마포역,마포,18105,19379,37484
2016-03-12,5,5호선,마포역,마포,10783,10825,21608
2016-03-13,5,5호선,마포역,마포,6150,6257,12407
2016-03-14,5,5호선,마포역,마포,18103,18956,37059
2016-03-15,5,5호선,마포역,마포,18070,18966,37036
2016-03-16,5,5호선,마포역,마포,18196,19001,37197
2016-03-17,5,5호선,마포역,마포,18017,19062,37079
2016-03-18,5,5호선,마포역,마포,18364,19594,37958
2016-03-19,5,5호선,마포역,마포,11999,12396,24395
2016-03-20,5,5호선,마포역,마포,7102,6919,14021
2016-03-21,5,5호선,마포역,마포,17885,18564,36449
2016-03-22,5,5호선,마포역,마포,18125,18958,37083
2016-03-23,5,5호선,마포역,마포,18233,19016,37249
2016-03-24,5,5호선,마포역,마포,18202,18946,37148
2016-03-25,5,5호선,마포역,마포,18826,19742,38568
2016-03-26,5,5호선,마포역,마포,11686,11776,23462
2016-03-27,5,5호선,마포역,마포,7213,7063,14276
2016-03-28,5,5호선,마포역,마포,17770,18452,36222
2016-03-29,5,5호선,마포역,마포,17897,18628,36525
2016-03-30,5,5호선,마포역,마포,18163,18892,37055
2016-03-31,5,5호선,마포역,마포,17729,18536,36265
2016-04-01,5,5호선,마포역,마포,18042,19014,37056
2016-04-02,5,5호선,마포역,마포,11464,11053,22517
2016-04-03,5,5호선,마포역,마포,6389,6239,12628
2016-04-04,5,5호선,마포역,마포,18360,19035,37395
2016-04-05,5,5호선,마포역,마포,18711,19321,38032
2016-04-06,5,5호선,마포역,마포,19253,19871,39124
2016-04-07,5,5호선,마포역,마포,18385,19029,37414
2016-04-08,5,5호선,마포역,마포,18924,19860,38784
2016-04-09,5,5호선,마포역,마포,12196,11598,23794
2016-04-10,5,5호선,마포역,마포,7535,7000,14535
2016-04-11,5,5호선,마포역,마포,18074,18524,36598
2016-04-12,5,5호선,마포역,마포,18525,19557,38082
2016-04-13,5,5호선,마포역,마포,8777,8752,17529
2016-04-14,5,5호선,마포역,마포,17923,18867,36790
2016-04-15,5,5호선,마포역,마포,18745,19619,38364
2016-04-16,5,5호선,마포역,마포,10281,10557,20838
2016-04-17,5,5호선,마포역,마포,6101,6020,12121
2016-04-18,5,5호선,마포역,마포,17863,18626,36489
2016-04-19,5,5호선,마포역,마포,17941,18731,36672
2016-04-20,5,5호선,마포역,마포,18171,19066,37237
2016-04-21,5,5호선,마포역,마포,17625,18587,36212
2016-04-22,5,5호선,마포역,마포,18348,19418,37766
2016-04-23,5,5호선,마포역,마포,10914,11063,21977
2016-04-24,5,5호선,마포역,마포,6744,6509,13253
2016-04-25,5,5호선,마포역,마포,17740,18545,36285
2016-04-26,5,5호선,마포역,마포,18061,18858,36919
2016-04-27,5,5호선,마포역,마포,18198,19099,37297
2016-04-28,5,5호선,마포역,마포,18113,18844,36957
2016-04-29,5,5호선,마포역,마포,18806,19868,38674
2016-04-30,5,5호선,마포역,마포,11532,11786,23318
2016-05-01,5,5호선,마포역,마포,7416,7091,14507
2016-05-02,5,5호선,마포역,마포,18101,18802,36903
2016-05-03,5,5호선,마포역,마포,18022,18497,36519
2016-05-04,5,5호선,마포역,마포,18777,19724,38501
2016-05-05,5,5호선,마포역,마포,7995,7894,15889
